1058,ooibzknbjunkvh,7987.764,96,44340.547587,1
1059,newtzfzmesgoxewnn,6559.1006,102,50808.839033,1
1060,ydxmfikmct,5164.7495,110,54976.49197,1
1061,eibzqjtwovlzhlxan,9682.432,98,50229.90772500001,1
1062,qpimsysyijeimay,6908.566,87,43594.850938999996,1
1063,qrulenagvszi,6373.6294,108,58998.761926,1
1064,fduyfmzckbmo,5692.4,105,59347.544477,1
1065,uagkjnmqfxgycggr,1849.9567,97,45358.940331,1
1066,uskktgfnfmvfp,1013.4,126,63445.888987,1
1067,eurymdihiypoxpzjd,8308.739,103,57292.456612,1
1068,qctzwkwochv,634.66864,82,46025.975169,1
1069,czushyjeibrvlaopa,8418.717,93,47981.761478,1
1070,kjnbxbdylzawbtpbnsk,9422.226,101,54662.172254000005,1
1071,hqzccqrccnoddn,2948.0159,111,54456.391852,1
1072,kcurwoacqlnxqohc,4975.592,87,44381.915147,1
1073,crtacnjiyrb,8616.808,108,56014.990161,1
1074,djglgfbkumsag,3887.737,85,44710.472298,1
1075,bussenkxtglc,6418.348,96,47553.074982,1
1076,uuslknbvvqsrnl,1826.5934,116,58259.625384,1
1077,schwhdvzyyexeeup,5250.587,75,38302.565238,1
1078,zuoydztjqtsyznplwae,1147.5873,98,47924.19260299999,1
1079,uznjpbnleuxantbnbcz,475.99866,111,55335.282781999995,1
1080,mbdyzktyhyshhc,3876.973,102,54867.955787,1
1081,horhujmucmosqbnmb,326.16345,116,65398.657439999995,1
1082,xxjtmbkrbpwzhfy,2273.17,105,54262.540979000005,1
1083,hwcurnlhvksls,6516.659,94,49155.07891600001,1
1084,oieucymrdnv,8550.292,91,44725.015798,1
1085,phhjisehmuhggqkr,4377.751,104,55757.811975000004,1
1086,pqqgegbsxandpk,6609.35,89,44723.261225,1
1087,essspexufaoq,6321.607,107,53853.608015000005,1
1088,ebfaorguygjhgmldg,8000.4517,94,50318.055387,1
1089,lbxwdznzvhofadz,2993.6672,120,65584.31426,1
1090,isoknrxipweo,3010.4026,106,58081.38776600001,1
1091,uvlentegrhrfrhmmax,4555.467,101,56046.84519500001,1
1092,xrgemmelftfinamefgt,2927.2163,107,53735.973656,1
1093,lirnficzgkgxenrcxk,5770.855,100,50524.287031,1
1094,jgwqprodlibph,8329.837,66,31601.764662,1
1095,mnglepxlluqzfryr,8864.636,116,60572.050819,1
1096,zkvvbnxnicn,2110.9004,88,47956.829014999996,1
1097,yswsyqmblncigkstnvt,389.21588,111,55736.954551999996,1
1098,xrkvwtybdugnp,8026.8447,92,46796.203546000004,1
1099,ubzymekccxmtvb,8092.1084,108,51666.526584,1
1100,ryigrrdulvhjovcpz,4891.712,88,46431.500270000004,1
1101,lddtysbrihziuxt,5987.136,98,49295.8082,1
1102,sxapdpbwuxfhhshebc,5907.7344,106,55888.501954,1
1103,qlinotuiyglipta,7151.232,98,46996.940378,1
1104,rmvzksxshjwlqifqomd,6508.565,120,55373.608825999996,1
1105,tvozrjcjhp,9104.115,116,57193.539512999996,1
1106,drdmzrafuyhhwhqsvcm,499.7195,96,50520.080429,1
1107,bhnqdwdvwvcrssmpahx,9283.904,91,45013.748341000006,1
1108,uohbbqlravwwjkpiy,3071.9993,103,53327.4265,1
1109,crjirkweky,1469.3612,112,59476.911879,1
1110,wxbkxctomdnbunbsr,9208.442,123,57787.594064000004,1
1111,nqwinfxxhaothczfono,3453.3643,100,52240.924259,1
1112,yppcsjwrspbliy,612.6832,118,57593.52419699999,1
1113,gnwfqbqshb,9978.339,95,45744.742428,1
1114,vxcaabggkqwa,387.17892,101,57219.06441600001,1
1115,aewxloprpkwi,4691.7803,99,48979.25146000001,1
1116,luqjiloptulrcpp,5319.924,93,46684.801202999995,1
1117,bafcszansavf,630.3079,105,51485.18249399999,1
1118,mwgfojehqnbubvg,9174.323,107,59010.275483,1
1119,bsbrufwmlg,2766.4163,90,45485.70053999999,1
1120,gvctxkonyzzlamey,3893.3418,88,44728.463485,1
1121,dkucpetgkt,2938.3096,103,49278.542576,1
1122,qvounzhnzlphktxi,1362.309,105,54082.640294,1
1123,vqxjhmxpokwkhazh,8202.727,118,61951.934412,1
1124,vxyxqezyleofuddgq,8627.98,94,47393.157725000005,1
1125,iwcvgnbouirutcuytx,7243.804,88,45971.862047,1
1126,nvjdqwsczngzhraycxh,1198.7029,94,51607.297646,1
1127,ojnxewlvuedpoqowr,8216.957,94,48422.678541999994,1
1128,hdmexblgjxvkwncbkmx,7142.0454,118,52303.829590999994,1
1129,pxkcyvhkjecqo,6991.5117,119,58308.157486000004,1
1130,znsixxlthipxb,5463.0684,104,56264.484387000004,1
1131,vhzfviwcfmadpdabegd,6328.816,98,52098.976219000004,1
1132,jlmtfxbkzxtk,9631.156,87,42034.823009,1
1133,ymkkxkmfynnkeias,9329.526,95,46286.092976500004,1
1134,lpakjvehwqc,238.96643,109,52855.12686199999,1
1135,tscxysjbfs,3061.6516,105,57472.175395,1
1136,bfhleeaezcnfkkd,2695.5498,83,43296.572479,1
1137,ovhwvvacdlw,6172.6777,100,49004.427402,1
1138,dbqechaaxxin,2428.6357,100,51992.625006,1
1139,eojnmcfciqppxdija,1845.3752,90,47199.978440000006,1
1140,idimzuyaaojeazziosm,4176.269,99,48984.543343000005,1
1141,eptihuvamohj,9209.392,103,52875.096403999996,1
1142,pfmolgjgpdmydqwzl,4365.8022,98,52041.451256,1
1143,hmyroxsahuax,8226.22,94,45913.414623,1
1144,mopgyoyfcnnzgfbvway,6710.8154,86,43861.154625999996,1
1145,hhadexctbuozxuoum,2146.912,103,49364.240639,1
1146,sdsdrlkybhgfpks,8546.592,100,51868.46633299999,1
1147,jljtemnkqz,5795.1353,86,42621.936194999995,1
1148,inieufmbuqqaqaezjh,1757.8584,104,51477.490788,1
1149,owebbdanftd,908.753,93,42711.285677,1
1150,yduefyzrvbiyouf,7079.608,90,44384.991483,1
1151,ixbexnunbcebzbdat,1001.9995,88,45430.708135,1
1152,gjavxaqfniiystdwk,1233.1427,110,54990.732048,1
1153,hmhrgkcyirngpp,6889.6724,118,62964.776983,1
1154,utdjhwewregygajyn,5201.8877,111,57078.621394999995,1
1155,wkphcqugeie,8120.701,98,49662.687715,1
1156,ihiejwfffcaycez,1987.1198,93,45484.09749199999,1
1157,wldaefpsiuybzuiflm,3067.6782,98,47676.1703045,1
1158,elsdonbwweomhpzel,4156.545,109,49688.466034000005,1
1159,gigtckdgvhnoins,6495.3867,112,58889.27841100001,1
1160,piyopikmqhgcgyy,9758.158,119,61332.984861,1
1161,eymnkgwblbl,5626.4355,102,52164.01831,1
1162,gkckshebuvucbmbpk,2005.0253,100,49178.8622555,1
1163,swfosmbuqzpgxfti,5049.457,102,52312.516985,1
1164,ucqolijica,7422.7725,105,54404.600634,1
1165,twvoenciippd,2975.2566,110,53039.902421000006,1
1166,aifsvqekuvns,153.95157,108,53229.52342899999,1
1167,xngixgfkpfa,7401.6353,103,52822.15085699999,1
1168,chrmbxwmddnxkkytnk,4200.851,107,54512.217856999996,1
1169,twpkgclfqjmirdwev,6943.1924,102,52730.151811,1
1170,idqmpwaanh,7984.784,84,47460.09409499999,1
1171,pxnlplwmhspcgroukvy,7652.487,82,37755.73703,1
1172,zpztorxwssozxhjco,745.63727,105,50671.695469,1
1173,lfoyqutjmodiashqxd,8189.271,74,41004.096019,1
1174,ouwjyxoanfzclluhm,8218.289,93,47787.954308,1
1175,dnouanmacaplzkrxdk,5414.2725,119,64286.790341,1
1176,ucnopblcgoit,2918.3179,91,48113.707480000005,1
1177,cnwxmxsecz,9410.96,104,49585.672384000005,1
1178,doufvogubpyshsk,4966.7324,110,53498.469158,1
1179,vypwmmnfnigwqpprpx,9290.551,96,52967.687503,1
1180,edlmyuigdfkep,9439.208,94,47669.702344000005,1
1181,kldmsanajbpkk,1058.581,102,48871.004829,1
1182,mbwardgkxwwkv,8062.9424,89,45797.064608999994,1
1183,cjelbbfwwcuuwg,5899.348,99,50022.5225865,1
1184,ljsomkhjimuja,8237.48,105,57854.44927800001,1
1185,debqzssupkhy,8623.224,98,47176.461729999995,1
1186,ygrxqwpmznrumotugu,9295.418,97,48237.095604,1
1187,qtwrvrnqcoimvxddokq,5736.599,97,46451.23738599999,1
1188,jevwstyzdcd,4503.098,98,50963.096504999994,1
1189,vvjdfsctarxfn,6317.4565,117,58705.663227,1
1190,kqpvqbhdoeuj,701.79095,110,56829.084231999994,1
1191,xykbrxbfrskleuqh,1160.0381,114,60828.07932600001,1
1192,ygxysmuuqbx,4646.4575,94,47078.445025999994,1
1193,ikkhvdtdodtpwb,4418.9497,102,55531.69893700001,1
1194,pfwzvaotmhqvxpeiahh,9120.375,109,59026.647711,1
1195,jryksmectawai,8535.598,104,51468.592777,1
1196,gmvvvdxiigwlqxwwtcc,1290.6106,108,57325.695163,1
1197,jadcpyilpyzhdly,8839.558,83,46112.239494,1
1198,hsjordqtzzhyrlworsh,4021.4465,92,52652.303027,1
1199,pclfocwvvxdugytkk,3607.5762,106,51118.591871000004,1
1200,clogbpjxkocjlhdugvb,4439.4546,87,42675.871506,1
1201,xzgeidjthpcywiqwxey,9111.63,87,44602.27983,1
1202,ggyvprfrvazxql,5650.68,85,44630.686295,1
1203,ccpyzcydnvclr,8727.446,101,47735.25225800001,1
1204,xyvmjbnoyewuncbq,6275.1826,102,44778.745515,1
1205,drbpwawklwjlhl,9686.6045,109,49451.422455,1
1206,svtsaoduhowjjdh,6433.4487,103,49909.230213,1
1207,kxrguqmajfswzwonwd,7645.462,73,35315.148168,1
1208,ehjhtswdujcplarfvuo,713.9355,94,51402.355954,1
1209,ftvqqriifhotrlsnoy,5869.1196,90,45205.463277999996,1
1210,lhqxrwobwox,8694.354,90,45302.73791900001,1
1211,nwiuilrfvujleu,3999.7407,120,64742.864494,1
1212,nvvgdhrlqoolsgsdzj,5655.4624,104,54629.997879999995,1
1213,bsrcekiennnebqc,3995.4348,100,48120.781575,1
1214,rrnoubbmdi,5708.94,103,52678.05146799999,1
1215,depdnqsdscjljzav,7524.8506,99,49082.791836,1
1216,cfvcylrrghpwsiy,4697.6143,92,48091.057179999996,1
1217,nasrnbftae,2960.6667,85,47859.325511,1
1218,bqxlmiebshlgf,1166.7858,109,52611.519728,1
1219,fwtlrbulrnma,7675.8096,92,45668.328646,1
1220,fhcldbjzaelbxzcbhw,8622.222,98,44238.26426,1
1221,dtmhirmxbncvx,4837.9756,109,53458.57337,1
1222,rktgjkfjccymszb,2388.9429,119,65297.953346,1
1223,uugsefkcijkzl,4242.8213,110,58771.062427000004,1
1224,ceprreumzhoympmds,2462.5503,103,55353.209855,1
1225,hpxdieeqiej,9328.207,100,51405.80496600001,1
1226,uxhrfjfkhhjjxwqqbz,679.12103,82,36698.460850999996,1
1227,qfiuxhhpvffltn,7538.9917,117,58477.18785300001,1
1228,sqdfymnyjapkqaywpwo,7927.127,95,50193.029254,1
1229,rlwbdtxekoyzvpl,8050.34,92,45545.403448,1
1230,hfxqyoiqaonlev,5760.242,84,44581.726236,1
1231,sxcaztbusri,5528.791,85,46085.304735,1
1232,tuzxlioazufyk,8302.818,103,53041.98462,1
1233,eomrcsgfyyivbzcyvxf,9985.528,96,43151.75076699999,1
1234,gvpekvvzbjcdd,126.52614,83,39074.14864,1
1235,remvkqoyfuouaoah,1317.8442,91,44604.748332999996,1
1236,isnaetdxjiwjqohe,1799.5592,106,54713.863957,1
1237,sdhgwmejjnmo,114.321976,95,50827.834683,1
1238,bikpgrirmsxgqiuoge,3782.8074,97,48465.658370000005,1
1239,azszlsrovhhugcrv,7251.629,120,63006.929944,1
1240,jmhtdqgbykji,3264.9697,79,39632.361922,1
1241,jsyybznsbxi,6865.4263,98,50433.97504800001,1
1242,ffejhpipirfxe,3377.9229,104,53165.32387600001,1
1243,lqssxqfepaititih,5675.3867,100,51741.230243,1
1244,nsjuvceumwvca,1956.5869,97,48998.852139999995,1
1245,tjsocmjbznqfksbo,8823.034,96,46268.801664,1
1246,yegyyqgclnqurnasap,3552.6113,86,45124.397479,1
1247,fbukgznhiwkizyeka,4448.7607,104,52576.288001,1
1248,iyqolvxmdhymrpjpt,8988.705,88,40357.249186,1
1249,kadxpharwobklfh,9823.29,101,54397.960111,1
1250,nywxpbkxtqoowh,9279.551,91,46684.502414,1
1251,ldojprnsyssyvm,3437.1357,97,47641.48388,1
1252,dfqzqxjszax,8674.008,103,55870.925443,1
1253,fwnfyrsxvwchb,3420.6445,105,55029.505858,1
1254,zinnpbtitm,8534.115,97,45899.211281,1
1255,ysnornptgodm,410.70978,91,44073.788315000005,1
1256,ckfdflzixnwimaaisqd,5978.509,102,53707.784849,1
1257,scngpjhepxqblr,2822.16,97,51289.042367,1
1258,kkomfndljshjjf,5409.9624,105,51551.905154,1
1259,qjkqyribwcpagubmz,7646.9478,94,49428.462778999994,1
1260,murgqtqauirjgebcvev,2926.3733,93,47516.170972,1
1261,hdkytonxulehrznz,3916.838,115,58678.459176000004,1
1262,xzaynamhvcdox,9204.464,96,46301.085294,1
1263,ygysalyygq,5497.0337,106,55992.08385000001,1
1264,takfvnewyyvxmyrke,3245.2827,98,47358.726902,1
1265,zwpjenzjrobcazl,4833.3066,100,45344.443729000006,1
1266,mfnpdpvydv,1677.2744,113,58495.834902999995,1
1267,scwdkyhvrnr,5585.568,86,46470.515351999995,1
1268,yvacsewphuum,3042.1416,101,49366.44926400001,1
1269,twgevtkjzqeetje,9667.494,104,51068.642772,1
1270,uingnygxdthholg,9560.139,110,56216.46445,1
1271,cehmivppwksa,8190.607,100,55311.288216999994,1
1272,pqsqvjnfovbnucl,1786.7803,93,43957.574123000006,1
1273,rnamokseocf,2544.7327,97,55317.97079,1
1274,wqsrhmxmwvypkoh,5670.6196,93,48779.171854,1
1275,xsnhqjzjgipxxmtmq,5502.583,99,51637.116089999996,1
1276,rydciupooxqg,6301.459,110,53973.053725,1
1277,xujmvpupacklqztbohx,9420.986,107,56055.768652,1
1278,fzdxrztnuwgmnwklwou,1122.2083,94,48308.510935,1
1279,iywrvkgyoofmqg,8558.806,100,47855.123958,1
1280,ctovoaaxueovhhslte,278.23608,97,58592.48875800001,1
1281,euufyzednobfgkge,1389.3408,102,53364.291184,1
1282,pchxqdokjgnqtvxmjbw,4234.2485,113,53891.657011999996,1
1283,qjgdverfrwimz,8099.3325,108,51611.177373,1
1284,opopdgozvwoywqot,818.92004,92,41336.63213400001,1
1285,qetkppflxurhv,4649.099,106,48979.369034,1
1286,yvqfvpbelfrj,2750.2356,114,56347.348544,1
1287,nywhaaudipp,6990.4346,83,41208.079794000005,1
1288,awwqpyfagxo,9033.436,112,53991.712258,1
1289,mwtwlcxqgu,9833.43,99,46932.254709,1
1290,zkswffmneajhw,1632.9425,103,49804.448855999995,1
1291,vegwdfkpkhkmz,8604.495,114,55649.050361,1
1292,equygxhvdmpka,539.8442,111,56720.270382999995,1
1293,rdscgkpfsyhgfvtmwms,8914.77,102,54101.760212999994,1
1294,rdwbatklmvlfpwkc,6368.4526,91,45309.25363,1
1295,nsgpxvuvpuecvpe,4913.805,102,57012.79253,1
1296,xqklmeafvgvvorh,1024.5709,102,46432.173632000005,1
1297,fhjdkaypro,9652.583,91,41975.750519,1
1298,vmdhfkpzsfdwalnh,7540.921,88,46350.545729,1
1299,okfichbqyltglqoyjd,9713.843,110,56545.476633,1
1300,yxsjyxvpwowrbhyg,5763.687,110,53128.26097999999,1
1301,ejftmgtwmfpmh,3410.0708,96,49317.986076,1
1302,qtvpyhfaqplv,6043.7783,85,42958.569705999995,1
1303,rurobrgfsewvfxgtb,1514.3081,90,49096.085059000005,1
1304,dkqqtdnlujurxptorh,7497.7056,98,49552.922517,1
1305,tzzlvdgkxiuktqtes,8067.294,119,61760.875136999995,1
1306,usdswflqqdbbvrzoyky,6208.0234,122,63132.56347,1
1307,zrvxtjecedxaogmyq,7917.163,106,53985.839100000005,1
1308,jtmuhjpcexlcyz,1514.7542,83,41614.883747,1
1309,anpbdujrxb,362.6278,101,49914.756069,1
1310,xpsjwctzxrfydouph,2735.7083,106,54390.199628999995,1
1311,zbjbctimmdl,6749.421,108,53004.38810699999,1
1312,xlxylshmvzlhsdtrcjf,888.12885,98,53936.00538,1
1313,jvotigwarfc,7624.7764,103,50860.256763000005,1
1314,aadclwgutaa,384.34415,113,61468.356702000005,1
1315,tpjbticccpulkkdigyf,5873.994,93,48203.306507999994,1
1316,dbxrcrzbfabwldya,7363.5273,108,54578.350774499995,1
1317,hiiphpvnmynupmbv,4114.8945,98,45075.7987,1
1318,ysldmuavoeaifwna,8578.1,90,45654.74416300001,1
1319,ielqsvycmxqaw,1004.8632,115,59820.531002,1
1320,czmifrlvgjjqflvqj,9926.988,89,48641.743691,1
1321,snyezeuvkrqssmpkxv,5323.994,100,48711.702546,1
1322,hpetyxrjcpiutjz,7027.877,103,57906.09929,1
1323,mgtejmnqhdkav,3172.9814,102,55156.23745100001,1
1324,oqfamesskvxteutyq,4687.2495,89,42495.772504,1
1325,wrjwsbpknsn,6401.6216,92,46677.057336,1
1326,sicjcmsholo,1646.0271,103,54263.156945,1
1327,piqpjbzapta,8936.8,100,48693.316905,1
1328,deahogeulnr,7364.592,100,51865.076446,1
1329,lxorpvpauy,8316.732,111,54223.118254999994,1
1330,faffjuhashbqcm,8164.3223,92,47569.45024800001,1
1331,xfdqwjrqtgpewovpdy,3864.2593,107,48391.479606,1
1332,hpmcthguxkflsalzvqg,6794.033,98,49740.403751,1
1333,ufjkzznhsxrimjgww,6865.7944,113,59694.183149000004,1
1334,kzspxsbxgvtsh,1223.8229,113,57329.198286,1
1335,ivpqeswldu,4755.408,95,46103.941731,1
1336,enloiniikhxfs,2728.3408,96,48196.61651,1
1337,puksinqxaue,3820.1594,112,54662.840821000005,1
1338,hiqvdlbbhhophw,1938.5651,103,49564.681382,1
1339,pddvbqmletkjxjlfne,9294.849,106,52454.302897,1
1340,fpajyiagwfs,6884.5137,99,51855.858039,1
1341,aprvysnfcuty,223.21231,114,61568.297600000005,1
1342,pjjmdegoqjlj,5709.46,112,52832.778806,1
1343,srmxpfucdttgdmtof,9036.521,121,63102.454578,1
1344,ryhuueyvtk,5457.841,104,54940.833665000006,1
1345,esvsqdviwnbzq,5425.3247,85,40445.554927000005,1
1346,pxlnficxjkwnptu,6328.4463,101,53650.87540600001,1
1347,ajwbnutacq,5489.7,105,57493.331382,1
1348,kdxzimojniam,4737.39,99,47819.504353,1
1349,pmvxzvyjnelfy,5473.1064,99,48400.961131000004,1
1350,wngoyutieltfn,7250.229,102,49807.774885,1
1351,vetdjxucedw,787.81604,95,44792.227731,1
1352,kktnlwwltpm,9863.942,95,42108.873596000005,1
1353,jpzxiyziesiqcfo,9494.512,121,61699.42675600001,1
1354,bosakkbycewiwosak,6666.4355,94,48039.388510000004,1
1355,djqqatjidpgxnoxplh,5235.655,106,53032.240829,1
1356,kiwyvkrcywhh,607.8333,97,47794.320156,1
1357,eyraqljziosfnzja,6499.502,96,48335.591411999994,1
1358,jvbqnoswdvcxbvdqerl,4074.6794,104,51372.04754200001,1
1359,rexdgvkpfdvn,2367.9153,91,51188.140325,1
1360,oivclbljdhuuphdyxze,2403.6172,86,40540.894464000005,1
1361,fsrgdopxemk,794.2704,98,53803.716863,1
1362,wyvoracnpijevkiol,3663.4106,96,49990.747216,1
1363,txsyvjmpix,5144.942,91,46339.897641,1
1364,kcubnxyjzfaydm,1366.3386,86,45295.195265999995,1
1365,urdprnijgvhjq,8096.018,114,58375.054963,1
1366,ddvrdpueeyc,6985.8237,105,56579.317524,1
1367,ecwqegfftluafrwz,5504.267,107,57543.41048,1
1368,grhmbysaxfp,9152.848,90,42816.645456,1
1369,ugzkperaukmflukrat,3698.5344,96,46320.27116199999,1
1370,wngutejuowzktcl,2721.7485,116,58968.655891,1
1371,jpqmbomlrn,136.18643,112,50136.596435,1
1372,klfpirsiueyeigeot,7379.3633,110,59620.055753999986,1
1373,ostuijwpjkq,2990.557,87,45056.608474,1
1374,slosjzovtdc,7176.104,100,50809.099912,1
1375,mljzyvrqqv,5496.19,84,41722.987527,1
1376,pbmfutjnkpf,5258.8237,100,48899.646991,1
1377,kvifyyitvtwarcc,7709.3203,118,57146.34555599999,1
1378,ppvhkdqlgp,5738.944,105,53891.403716,1
1379,ywujulrlkhymsb,6768.26,112,57387.629904999994,1
1380,wcuuczqozm,7595.5815,95,48665.778274,1
1381,fkpoyfgfddrorkkv,9642.957,105,45897.460724000004,1
1382,vbawexabtkxga,7004.6475,98,47277.300470999995,1
1383,watqfpwebu,4949.8086,111,58118.67514,1
1384,oftzpmwlvuepwt,156.38861,122,59534.202167999996,1
1385,qulfpflqhy,2326.3342,111,55406.10428299999,1
1386,izhkvbjzqmcp,9296.023,105,55205.211146,1
1387,mmuefjtugjekaluo,6294.8394,107,51165.99457899999,1
1388,ddrclqzhlxqdujray,8992.643,108,54678.246615,1
1389,ixfkmsseaepfnqrfmk,206.04965,98,45508.059097,1
1390,kgidpxzyzwadncgmcdg,4378.0117,96,51001.113577000004,1
1391,sgfsbywtcnzmlqg,2913.4827,92,44200.247566000005,1
1392,bgqqlnhrnv,8186.0977,105,57379.818740999995,1
1393,lcyvsqejiloaqgc,8558.737,83,41922.367971,1
1394,iygmumebfaf,9496.862,101,47496.226731,1
1395,kfspzvbukewtgjqm,5272.6514,118,56499.401375500005,1
1396,qvbqacehtlb,228.64287,103,52116.816397,1
1397,mckbjygaexsrt,8505.762,106,53233.568655999996,1
1398,bsdpozqowiwkpgodn,9428.603,99,45515.331881,1
1399,tebqipucevvnthan,1673.197,96,51192.521398,1
1400,mimmrvycavf,7132.694,101,52621.498424000005,1
1401,cryikumcxhxfdrtqv,6792.0015,83,41801.276838000005,1
1402,yyfmmwzgcpttfhd,5417.308,112,54888.397141,1
1403,lownycaxatmmeagkg,9756.506,95,53948.391680999994,1
1404,psnrqbmfrv,9527.751,98,47227.081117,1
1405,lvfhkcvthu,8323.795,109,55935.06757099999,1
1406,ixjnldpfhe,4143.653,105,53436.146706,1
1407,mnepuamrtgfivqyx,4166.1562,114,61490.98692299999,1
1408,evzskzorjhnflvabfqn,6807.6694,73,36014.331394,1
1409,mdtxkmolasyagadvuqb,1238.8358,97,53788.198228,1
1410,yceiwgofcnidowy,5276.948,109,51118.996672,1
1411,ilkbfhqcqwit,4220.5474,112,61729.174031,1
1412,kgukqyuumqeo,6558.0815,111,60256.528951,1
1413,dvvhdademrlibjfy,4659.907,112,54589.800554,1
1414,hzioblmxbmilo,2189.1309,102,56140.796128,1
1415,fgruwncfcnxfdafmx,4346.1353,101,51432.635224,1
1416,ktzzktnjmwjubatcbhz,8630.491,94,46818.065054,1
1417,rlohnjgoifjyroir,1096.0144,109,56525.652697000005,1
1418,wgaoaobdfkvxg,1288.7448,104,50307.472395000004,1
1419,yqobphgmtmrencpwj,5951.227,106,55501.53610500001,1
1420,esfdvdcymtdycsinr,1361.0557,116,61577.443381,1
1421,bsjehficcwbclanpzgj,5153.282,91,49762.317397,1
1422,fptlzsouwygcqrnvkqb,8025.4624,105,60057.524104,1
1423,wctbyzzqlra,2730.7295,95,50795.38639100001,1
1424,covfsmcwewlak,3541.8665,108,52369.628341,1
1425,ghjyojmamjjjy,8583.162,106,52196.873916,1
1426,nigrdgxhsoojfwvqeqz,8531.941,96,50708.302133000005,1
1427,uuugsbzdor,8251.552,86,47781.93997000001,1
1428,zaznkwnjjtqoh,4721.2427,82,44113.855000999996,1
1429,mezirrfkdlgrmi,6294.259,106,52488.590585,1
1430,falwuxxvek,9188.805,117,60856.058143999995,1
1431,qrpcoacdwrmqkym,2223.5513,126,67635.959402,1
1432,ioxavnuhex,5848.0884,82,43327.843673,1
1433,lwylwpxlfgbo,8650.443,99,47154.821841000004,1
1434,kwstcefvfsqubyov,2225.9517,90,42327.433583,1
1435,ggoargrutpl,4723.99,112,57915.227509000004,1
1436,aqncsvfybvbsy,1344.984,97,44295.412238,1
1437,fnydvoiooquh,3252.365,109,53499.629242,1
1438,dzqvbfijgbdb,2545.538,102,53975.35894400001,1
1439,uohgpkdiivzkuvshwm,334.97342,113,62656.57689899999,1
1440,dkwdqpwkidyh,6656.46,95,46275.495177000004,1
1441,ymbwfbhzvpsmmaruwcw,1800.8462,88,49578.947671,1
1442,cxujsibbxcfolykh,7062.8613,96,50505.534332,1
1443,nrydrrghffsuwc,2423.995,103,50698.995995,1
1444,fzdizzhqscvcjbsdtld,4479.9937,116,61037.159478,1
1445,yemvnmprwd,7439.798,115,54746.678046999994,1
1446,rmoxsczhizdooxaqvm,2892.4988,126,62677.57007,1
1447,oopslrvfcf,5050.465,95,46303.778146,1
1448,vwpvyefwdpuipxabu,2652.1555,105,51749.574510000006,1
1449,yptpsfrynkcf,8007.6377,97,48821.196610000006,1
1450,rzwakttqzmrgboqjuq,7590.306,110,53430.236187,1
1451,ubhevwmkqx,9852.183,87,40621.134882000006,1
1452,phyksmtegdriemsok,5762.1313,98,45129.584979,1
1453,udoizlqmac,5089.674,97,43519.574541,1
1454,mcqzmcvrcv,2210.8171,106,54259.13235300001,1
1455,dpgqwwrzjg,3831.4133,93,47904.48351800001,1
1456,okxhygsykixvlr,1368.8542,110,59736.424274,1
1457,xflcfitevq,687.0783,85,42512.910176000005,1
1458,njrmiqhgutjlamsoikl,1219.5542,119,68983.376991,1
1459,rbopyjrnbvdvedo,8252.372,78,38431.165236,1
1460,nwiakkbvbica,7738.98,98,48994.521276,1
1461,qarowwhvlbiwqknxwp,1843.163,103,54665.358411,1
1462,xvupkmijknjxhssnz,6716.674,110,57752.342107,1
1463,mbhdfpexedaadf,3677.7485,114,56348.652204,1
1464,zktigtamsyoy,6994.691,87,45564.74257,1
1465,wvdloaloahuiu,4703.2275,95,45561.767113,1
1466,qltqrqerutsxtpo,6322.863,97,49129.804751,1
1467,oybkqazpmkfpcc,5936.711,95,48060.15362600001,1
1468,gomxbmqaggfolo,1613.8502,97,46620.603093,1
1469,osivxwytkmzt,5945.803,104,56758.842684999996,1
1470,idifepqkrokub,2138.4956,89,48888.353523,1
1471,bmhvimxbtxughveo,8595.194,111,56861.571257999996,1
1472,pdsttqjttyfwfnytpwz,6466.659,82,39627.089151,1
1473,nixdbqylokdchbmf,7936.4897,95,49721.72126400001,1
1474,atxcatuybnmtegusj,6167.216,117,64171.653333,1
1475,zzozwxaueg,5749.7637,85,41011.724163,1
1476,neitestycfym,7708.6196,112,57699.038951,1
1477,mgqxyjmgnyxjdqeal,3110.9321,115,63925.757736,1
1478,udwuhrrzgr,7884.6865,109,59701.794741,1
1479,trvvwleags,8259.573,98,50432.435334,1
1480,qfbydplvlgybazws,3831.1,103,55974.974735,1
1481,vnlrvibuudou,9635.595,103,55639.52426599999,1
1482,fhsviqnrzi,1269.3174,105,51076.420184,1
1483,bqhainybxqpxbecgmx,9055.3545,86,39019.450099,1
1484,fporkerlzfucapeta,7312.1353,110,52068.406103500005,1
1485,fasxcjcfyr,3024.783,120,63069.494171,1
1486,ghbvbltqkbfwyuoucel,4080.4192,124,63660.96919900001,1
1487,vdxywqrhoasudxazj,1923.4312,111,58565.024682999996,1
1488,pumguxgqiluwsnc,8608.715,113,56297.77708,1
1489,hxpnyfbmdlbtj,1168.9927,89,47810.17900200001,1
1490,wltubedqohk,9915.597,98,44669.23534,1
1491,qxwfamabqnytpbhw,1725.0054,83,37344.103927,1
1492,poldjtnzthitiocxrr,5701.9614,95,46786.56148899999,1
1493,lqwezkjelisoktyc,7773.0693,115,56949.403631,1
1494,vszsotihqt,4839.849,87,40847.156991,1
1495,kbecjibilcvedievnpm,2718.012,102,44062.381642,1
1496,jrqobrihekycfzh,4987.2705,114,59224.890695999995,1
1497,eoaetmynevxy,9761.138,109,56067.531584,1
1498,cqshrpmwjz,2082.9277,93,46659.91875600001,1
